Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-01-23,15.58534049987793,15.615055032744303,15.305173747623124,15.427670492459232,861509600
2013-01-24,13.659646034240723,14.121435673383125,13.652064377046141,13.947695570068085,1460852400
2013-01-25,13.337635040283203,13.833384243225773,13.189668040274775,13.6957274547505,1208026400
2013-01-28,13.639333724975586,13.741818909025588,13.215748593054276,13.275481283200186,785517600
2013-01-29,13.895240783691406,13.953761402740254,13.708766326534622,13.902215196548525,571158000
2013-01-30,13.851579666137695,14.026532666625329,13.780931953646379,13.856733963122656,417155200
2013-01-31,13.810948371887207,13.925865059081367,13.79548548196785,13.856127409351867,319334400
2013-02-01,13.754250526428223,13.931932104284982,13.594459203134296,13.920713450808217,539484400
2013-02-04,13.411620140075684,13.824592983742704,13.401917172449505,13.76304099735441,477117200
2013-02-05,13.88220500946045,13.939815576160793,13.408589377805642,13.464077015283618,573347600
2013-02-06,13.867345809936523,14.144782339321207,13.722712977812064,13.840662649869047,593706400
2013-02-07,14.279678344726562,14.333963221099719,13.849658535989073,14.128104493721061,704580800
2013-02-08,14.48583984375,14.60264619815572,14.280588691785338,14.455952140991233,633158400
2013-02-11,14.636802673339844,14.789598054534988,14.433079298847433,14.532195715123237,517490400
2013-02-12,14.269917488098145,14.711525868794482,14.265037729498768,14.623996420486568,609053200
2013-02-13,14.242769241333008,14.44496968827318,14.127182850387362,14.24886893744229,475207600
2013-02-14,14.229968070983887,14.38398181288319,14.151588971292918,14.16683740509257,355275200
2013-02-15,14.033872604370117,14.338851169955863,14.026552962435217,14.298897717204838,391745200
2013-02-19,14.028677940368652,14.112242986279286,13.841422917598342,14.062531670522095,435783600
2013-02-20,13.688935279846191,13.95853543949789,13.687409133647165,13.95853543949789,476302400
2013-02-21,13.603846549987793,13.698695646317633,13.505033870941348,13.602016640317727,447182400
2013-02-22,13.748711585998535,13.772804175151494,13.620315774125748,13.701135563205275,330654800
2013-02-25,13.504422187805176,13.880154611563373,13.497407128193425,13.84142275236498,372579200
2013-02-26,13.692594528198242,13.770973614994583,13.347664327743253,13.535530148123751,501499600
2013-02-27,13.558403015136719,13.798420837998425,13.438852191840091,13.676123929033158,587350400
2013-02-28,13.461727142333984,13.659047101034163,13.461727142333984,13.54254611384147,322515200
2013-03-01,13.128385543823242,13.363523619940793,13.113441690170362,13.358033077089146,552448400
2013-03-04,12.810600280761719,13.05915691153983,12.77857726763811,13.046957513325303,582755600
2013-03-05,13.148819923400879,13.272335978851398,12.831948294316652,12.854211788662274,638433600
2013-03-06,12.981693267822266,13.274167752588848,12.944180522883542,13.25159886431655,460250000
2013-03-07,13.131742477416992,13.175354921419151,12.841403297802891,12.946315685504386,468473600
2013-03-08,13.166502952575684,13.279649467236109,13.071654712213535,13.107947497566803,391482000
2013-03-11,13.354072570800781,13.388840861256876,12.965835211689157,13.106430448206394,474236000
2013-03-12,13.066167831420898,13.38487010640564,13.039939946316851,13.284837509653931,465911600
2013-03-13,13.063732147216797,13.251293428150296,12.972544489827317,13.066782811352304,405549200
2013-03-14,13.190299034118652,13.255563376549853,13.12777752055329,13.200362316866624,303875600
2013-03-15,13.53065299987793,13.548036735059663,13.335161309145464,13.355900286009422,643960800
2013-03-18,13.898455619812012,13.951520554486107,13.45562727407451,13.463251490133732,606197200
2013-03-19,13.860945701599121,14.058571078541442,13.678262552439953,14.013737880159159,526775200
2013-03-20,13.787446975708008,13.95671081357619,13.71150774073595,13.95030653526652,308660800
2013-03-21,13.807268142700195,13.967381587037488,13.727059946020608,13.730719765655882,383255600
2013-03-22,14.087236404418945,14.09302989635172,13.818856188868004,13.863687750703706,395105200
2013-03-25,14.138167381286621,14.332439107438537,14.083271725343899,14.172019485283581,501135600
2013-03-26,14.063749313354492,14.20708811708835,14.045145645196454,14.194888723417916,294294000
2013-03-27,13.787446975708008,13.931396649413191,13.746275219067142,13.921027972984053,331237200
2013-03-28,13.500155448913574,13.779515154327868,13.468437827783394,13.718519791722063,442839600
2013-04-01,13.08080768585205,13.531870160257101,13.045125675145522,13.476973694213134,389732000
2013-04-02,13.107645988464355,13.362302273482355,13.004258142759557,13.04085633095498,529519200
2013-04-03,13.1747407913208,13.336074136555657,13.123504143185707,13.155831727773972,363216000
2013-04-04,13.044516563415527,13.266540706429145,12.969187321569006,13.228724203824955,358447600
2013-04-05,12.906670570373535,12.960041724531052,12.79931747767102,12.9463169921547,383695200
2013-04-08,12.998466491699219,13.037808330476336,12.885015342637132,12.95698935098512,300829200
2013-04-09,13.021944999694824,13.0683010679131,12.892939259094403,13.003036753465036,306614000
2013-04-10,13.287582397460938,13.329364919873095,12.992363541292331,13.056104161233023,375928000
2013-04-11,13.24610710144043,13.357728321382305,13.150648045838794,13.227502614674693,328364400
2013-04-12,13.107954025268555,13.24061881953885,13.086300500073483,13.24061881953885,238613200
2013-04-15,12.804502487182617,13.049704727131532,12.795352937160112,13.022561469254354,317520000
2013-04-16,12.999380111694336,13.010663332278678,12.826457325031216,12.856955002957093,305771200
2013-04-17,12.284512519836426,12.827374352022261,12.141478237065765,12.817309441065722,945056000
2013-04-18,11.95666217803955,12.37570174212244,11.886211873580551,12.351303759608832,666299200
2013-04-19,11.910303115844727,12.186918317549168,11.74469916233008,11.83222860872179,609274400
2013-04-22,12.158557891845703,12.266216373698288,11.93287551018839,11.974656418627802,429920400
2013-04-23,12.386069297790527,12.454688867394507,12.162824412958226,12.32080334066731,664238400
2013-04-24,12.36563777923584,12.664211156878238,11.970386197441975,12.002104635834172,969651200
2013-04-25,12.454690933227539,12.62425850139883,12.412603822554095,12.541609612062224,384837600
2013-04-26,12.723674774169922,12.771556167954557,12.450719476018774,12.498296292181582,764097600
2013-04-29,13.11771011352539,13.224452379579992,12.809071926552058,12.822795839115779,640326400
2013-04-30,13.503813743591309,13.579143802394109,13.177182608622372,13.269591009729533,691538400
2013-05-01,13.397377967834473,13.569385416893311,13.247939406276725,13.55505153067,506909200
2013-05-02,13.587377548217773,13.681004251683769,13.43824277627785,13.473314819659572,421828400
2013-05-03,13.723401069641113,13.82251915562809,13.698086908234334,13.76396203743889,361300800
2013-05-06,14.050641059875488,14.096081781111076,13.855453950967277,13.898150214864538,496641600
2013-05-07,13.98812198638916,14.20435105834815,13.8368526836095,14.18056304268072,483753200
2013-05-08,14.146099090576172,14.192761385000532,13.90120226119093,13.999709558715633,472598000
2013-05-09,14.022683143615723,14.213941897677872,13.986150941050763,14.116010608233136,398487600
2013-05-10,13.906027793884277,14.11294418400742,13.829585923792193,14.059526361223655,334852000
2013-05-13,13.960366249084473,14.05737778239488,13.86090032562085,13.861206919447605,316948800
2013-05-14,13.626352310180664,13.974486246825746,13.573855096633265,13.933041984296628,447118000
2013-05-15,13.165552139282227,13.538553862549987,12.966312058163016,13.4820668189299,741613600
2013-05-16,13.341461181640625,13.441849343328824,12.860090851002338,12.99332717933281,603204000
2013-05-17,13.300935745239258,13.510614738278537,13.231861970506912,13.478687177104781,427904400
2013-05-20,13.59780216217041,13.685910164153603,13.203925069558172,13.259491502986346,451578400
2013-05-21,13.497415542602539,13.676087596115948,13.329795622224873,13.451059213826392,456022000
2013-05-22,13.549293518066406,13.764191937867736,13.453203441294267,13.632182850006256,443038400
2013-05-23,13.5735502243042,13.696963246259827,13.3786073932287,13.383519452184489,353021200
2013-05-24,13.665952682495117,13.681609456405786,13.518901645222499,13.533944411925509,276166800
2013-05-28,13.552062034606934,13.848927675012337,13.533950044097597,13.811782272914074,386145200
2013-05-29,13.65981674194336,13.738101454943868,13.489433379245815,13.507853601046952,330576400
2013-05-30,13.86335563659668,13.952999076182527,13.6463085325164,13.681306134049057,353519600
2013-05-31,13.806560516357422,14.032816887185659,13.799499022233094,13.891596841932621,384302800
2013-06-03,13.836953163146973,13.88730012614269,13.583987874163945,13.83725975693622,372352400
2013-06-04,13.793667793273926,13.950850415088022,13.734724719978438,13.913703375738464,292728800
2013-06-05,13.664730072021484,13.836955472917507,13.621750370257585,13.681307453414789,290589600
2013-06-06,13.460576057434082,13.722751480027265,13.325191114087708,13.675781143370182,416934000
2013-06-07,13.5634183883667,13.607318681991032,13.285892818754443,13.400403134246089,404535600
2013-06-10,13.473777770996094,13.78660677728183,13.40961604223928,13.653063846586388,450153200
2013-06-11,13.434173583984375,13.592584212989927,13.302779280388457,13.377073355495398,286112400
2013-06-12,13.268087387084961,13.546226963194044,13.246904544541241,13.49250255263115,265227200
2013-06-13,13.38382339477539,13.420049002628861,13.162479110428261,13.277603419975716,285832400
2013-06-14,13.20238971710205,13.393955893444605,13.154804561835487,13.3666329788231,271866000
2013-06-17,13.26225471496582,13.375843616173446,13.21190775146524,13.245063328819365,259414400
2013-06-18,13.255191802978516,13.351281888259143,13.207300876977849,13.248745136732893,195025600
2013-06-19,12.98595905303955,13.251817684744355,12.98595905303955,13.243835588974857,310940000
2013-06-20,12.796850204467773,13.077444222186333,12.745581813692516,12.872371478854898,357310800
2013-06-21,12.694310188293457,12.893858466331121,12.52853231249785,12.847501324047201,481118400
2013-06-24,12.357842445373535,12.54572458547621,12.220000671938317,12.507042944285383,480746000
2013-06-25,12.360604286193848,12.51901405455807,12.243945370424054,12.454852347688625,314162800
2013-06-26,12.220613479614258,12.426914985361831,12.146626839816454,12.399592074162637,367724000
2013-06-27,12.088912963867188,12.322537419127286,12.081545695843893,12.256841095617018,337246000
2013-06-28,12.17334270477295,12.288158840623678,11.938182725433698,12.014625437804519,578516400
2013-07-01,12.562921524047852,12.65655645160177,12.317324227135195,12.36245337498691,391053600
2013-07-02,12.847502708435059,12.94390022750176,12.570592758136641,12.585635529053413,469865200
2013-07-03,12.918417930603027,12.985343907960178,12.815574574853834,12.92025995254229,240928800
2013-07-05,12.814652442932129,12.994859890361507,12.7511047389773,12.905831294212147,274024800
2013-07-08,12.74189281463623,12.924556276912156,12.606814502882155,12.897234184784349,298138400
2013-07-09,12.966005325317383,13.001309522259017,12.598530492589969,12.697383227750048,352584400
2013-07-10,12.91627025604248,13.041218711866943,12.840135798148221,12.881580067777739,281405600
2013-07-11,13.117657661437988,13.147130009919433,12.929776358485014,12.984421365088947,326292400
2013-07-12,13.09371280670166,13.194407542719075,12.998544136281385,13.128710402380799,279563200
2013-07-15,13.12226676940918,13.245679811344804,13.041220242826173,13.047667731134222,241917200
2013-07-16,13.207000732421875,13.222656695300763,13.021881144959965,13.09402498269986,216538000
2013-07-17,13.210372924804688,13.269010219910804,13.146211202798709,13.191646929304833,198990400
2013-07-18,13.25488567352295,13.350360935127966,13.219581485036336,13.30461862301715,218878800
2013-07-19,13.045822143554688,13.323039471953114,13.027401924522225,13.29602397047493,268721600
2013-07-22,13.087574005126953,13.193180809711453,13.061786516271416,13.184278113047082,207796400
2013-07-23,12.862850189208984,13.107525914706454,12.85425408824853,13.078054388325626,369395600
2013-07-24,13.52351188659668,13.648766129723095,13.362338616840422,13.47500611688498,591936800
2013-07-25,13.461806297302246,13.550835745879281,13.379224337404697,13.529346303000185,229493600
2013-07-26,13.538246154785156,13.5397807633382,13.334093211289051,13.363564745525444,200152400
2013-07-29,13.747002601623535,13.814541767736964,13.513992150624423,13.532411550578331,248057600
2013-07-30,13.916772842407227,14.034352383424613,13.791210385888009,13.813621244790145,309422400
2013-07-31,13.892518997192383,14.040184077742069,13.797350316066671,13.968041082412615,322957600
2013-08-01,14.019920349121094,14.02360439266109,13.914927567539298,13.991371061109541,206250800
2013-08-02,14.199823379516602,14.209340903892416,14.019310126497269,14.060754395432989,274783600
2013-08-05,14.411957740783691,14.449411369819323,14.187850793696864,14.265827268785932,318855600
2013-08-06,14.28302001953125,14.486865551365772,14.188464522415,14.368057992359114,334857600
2013-08-07,14.274731636047363,14.336745566638461,14.17618549306649,14.238506017487445,298858000
2013-08-08,14.24630069732666,14.341789133614059,14.151738115491591,14.334372395808781,255777200
2013-08-09,14.043584823608398,14.229308652183564,14.018864005834129,14.173065862349175,266865200
2013-08-12,14.442526817321777,14.482389709408409,14.110943934006986,14.118052051760447,364434000
2013-08-13,15.12887191772461,15.286164843977112,14.463850998125512,14.553160465370173,881941200
2013-08-14,15.404829978942871,15.582518115280319,15.247228428039666,15.385670898316292,756372400
2013-08-15,15.386592864990234,15.525345568720036,15.113724980397166,15.340549359490822,490294000
2013-08-16,15.523185729980469,15.542036192296818,15.415954952661034,15.455817854673741,362306000
2013-08-19,15.6903657913208,15.875779260035982,15.574790785186913,15.585297003793915,510518400
2013-08-20,15.484253883361816,15.77782740507227,15.476528524953379,15.751251578015854,358688400
2013-08-21,15.524114608764648,15.67213580599729,15.488267040194126,15.562124154906526,335879600
2013-08-22,15.542652130126953,15.62392596918127,15.395556812718995,15.605075508439718,244207600
2013-08-23,15.48270034790039,15.55470242976551,15.431093464707892,15.552230184449796,222731600
2013-08-26,15.542964935302734,15.76638963686314,15.466635575157003,15.474360931586023,330965600
2013-08-27,15.098584175109863,15.528746639674518,15.027818210728658,15.389375037584257,424188800
2013-08-28,15.169974327087402,15.321396941113393,15.018553363426136,15.018553363426136,307608000
2013-08-29,15.194695472717285,15.343026940744307,15.177081131518634,15.19315073146722,239657600
2013-08-30,15.056251525878906,15.233320775186433,15.03400131272809,15.203964092830203,272297200
2013-09-03,15.098275184631348,15.469720984311511,15.06026564883373,15.23795375100846,331928800
2013-09-04,15.410701751708984,15.520406436382835,15.33622739970754,15.4375878410689,345032800
2013-09-05,15.30501651763916,15.472200108756915,15.254645737641875,15.458911372459346,236367600
2013-09-06,15.39617919921875,15.432025119406072,15.140616932513085,15.402978701574725,359525600
2013-09-09,15.641843795776367,15.695922914583907,15.558716624901827,15.605687627110731,340687200
2013-09-10,15.285545349121094,15.68140502905911,15.126707688149557,15.642776602427842,743195600
2013-09-11,14.453346252441406,14.638140848101939,14.363728168156424,14.4317132766982,898696400
2013-09-12,14.60723876953125,14.69098320337216,14.400809557043715,14.477757790846061,404051200
2013-09-13,14.366514205932617,14.580667209926506,14.360335239625691,14.503720595318025,298835600
2013-09-16,13.909773826599121,14.264841499754203,13.82015738317727,14.245992686650927,543706800
2013-09-17,14.070465087890625,14.206126687432537,13.82880883827658,13.84302342638201,399380800
2013-09-18,14.359709739685059,14.411316627354813,14.235481877338865,14.313355961175931,456862000
2013-09-19,14.595184326171875,14.704270089583252,14.500932034900977,14.545741069400997,404541200
2013-09-20,14.444075584411621,14.788326757762512,14.400502661903891,14.771331304539855,699302800
2013-09-23,15.161937713623047,15.355695449903314,14.913481948727354,15.330664372450755,762106800
2013-09-24,15.114348411560059,15.311195637975244,15.074794125452385,15.292964061280978,364344400
2013-09-25,14.880416870117188,15.131034611972652,14.877327387892228,15.117438909745507,316957200
2013-09-26,15.025354385375977,15.097665131124065,14.953660876165825,15.018556531633276,237221600
2013-09-27,14.91811466217041,14.97744690156271,14.85538267275313,14.949943584006238,228040400
2013-09-30,14.732701301574707,14.884430825864428,14.660388948155752,14.74815201028176,260156400
2013-10-01,15.079116821289062,15.115581618006177,14.783071192653209,14.785234820102684,353883600
2013-10-02,15.128562927246094,15.197784165370221,14.949021423913342,15.00711755495894,289184000
2013-10-03,14.93851089477539,15.214778561786593,14.8560025867636,15.157916913504033,322753200
2013-10-04,14.92677116394043,14.975286928928368,14.789873429282148,14.952419478519385,258868400
2013-10-07,15.072627067565918,15.224047976503941,14.998461353922693,15.035853654018702,312292400
2013-10-08,14.86218547821045,15.16193787377822,14.849824248428684,15.1403048964779,290917200
2013-10-09,15.03678035736084,15.073862391094258,14.779982033850516,14.976520608475342,301725200
2013-10-10,15.131035804748535,15.215707758833215,15.050689456192671,15.182952973281736,278602800
2013-10-11,15.229001998901367,15.260830941435724,14.992598741852273,15.049150154528943,267738800
2013-10-14,15.328813552856445,15.376403474839732,15.122077294114575,15.136910773750648,261898000
2013-10-15,15.410393714904785,15.512990283206532,15.31274328943353,15.374237526339417,320073600
2013-10-16,15.485489845275879,15.529371398914085,15.427393698328942,15.475600858499387,251101200
2013-10-17,15.590238571166992,15.598891429135252,15.441289927766011,15.450560021835763,253593200
2013-10-18,15.725903511047363,15.737337234654943,15.627634221427039,15.63628708125304,290542000
2013-10-21,16.11126136779785,16.202113945253387,15.807181669411246,15.814907026633215,398106800
2013-10-22,16.065216064453125,16.33035870605378,15.699331860837823,16.267318075244905,534063600
2013-10-23,16.22249984741211,16.24444143368728,16.038320901438205,16.038320901438205,313723200
2013-10-24,16.437274932861328,16.45458065083963,16.144939337937714,16.223739272737458,384764800
2013-10-25,16.25341033935547,16.478069510498553,16.22714313764006,16.41904587377137,337792000
2013-10-28,16.374542236328125,16.409153670791095,16.168423321375627,16.348583660480898,550440800
2013-10-29,15.966633796691895,16.664100906775715,15.900503694279152,16.57201222236023,635807200
2013-10-30,16.220653533935547,16.301617114755363,15.977142254430397,16.057179980775103,354163600
2013-10-31,16.15266227722168,16.300685076926797,16.108472130106538,16.22373850465699,275696400
2013-11-01,16.07015037536621,16.217554255515214,15.940669444503094,16.19345069434391,274890000
2013-11-04,16.277828216552734,16.27999184519537,16.032463486433613,16.103229491443116,244627600
2013-11-05,16.237640380859375,16.34394525197431,16.16192995031899,16.21075595767675,265213200
2013-11-06,16.19164276123047,16.31410923189316,16.10709732148365,16.292039537180038,223375600
2013-11-07,15.929621696472168,16.262207768263764,15.926203755528839,16.15000003729516,262620400
2013-11-08,16.18045425415039,16.198171431603647,15.9327241897602,15.994579100868902,279316800
2013-11-11,16.133525848388672,16.214962149126357,15.989301691662112,16.162743515828925,227452400
2013-11-12,16.163358688354492,16.284892244205878,16.069799446944632,16.090624142806785,204276800
2013-11-13,16.182626724243164,16.232981145213163,16.06855156735458,16.100878395137585,197220800
2013-11-14,16.416688919067383,16.45150078483321,16.221177406685154,16.250395071524423,282419200
2013-11-15,16.318153381347656,16.44559157979626,16.302612461536846,16.367574900746014,317920400
2013-11-18,16.120468139648438,16.386537957604347,16.107103477741916,16.318155907849377,244944000
2013-11-19,16.14906120300293,16.268108092262306,16.09995010743382,16.13289778446122,208938800
2013-11-20,16.007633209228516,16.17610326364621,15.986808512390763,16.139113489263135,193916800
2013-11-21,16.198482513427734,16.20065877320383,15.966295017316222,16.08844942474843,262026800
2013-11-22,16.15683364868164,16.230189051081965,16.11735884738995,16.148130268396848,223725600
2013-11-25,16.27930450439453,16.345510304258724,16.194138178841477,16.194759019027753,229311600
2013-11-26,16.57956314086914,16.66473112337334,16.287386463666394,16.29111482465155,401382800
2013-11-27,16.969959259033203,16.97120259903606,16.579558798135228,16.67001053834328,363448400
2013-11-29,17.284208297729492,17.354454522272153,17.02746438112646,17.079372584483245,318127600
2013-12-02,17.13376808166504,17.54095118258032,17.12102426038449,17.344198002809826,472544800
2013-12-03,17.602802276611328,17.604668116392617,17.33424750809114,17.35351844583221,450968000
2013-12-04,17.561779022216797,17.69201600626086,17.43185245823004,17.577319945085925,377809600
2013-12-05,17.65191650390625,17.876956077469707,17.60560416111494,17.79956023280495,447580000
2013-12-06,17.4069881439209,17.616176432467707,17.393002639338132,17.58633626268968,344352400
2013-12-09,17.606225967407227,17.704136098681857,17.43433792761383,17.43433792761383,320493600
2013-12-10,17.578876495361328,17.65130066022674,17.44366612893951,17.517644054338376,278269600
2013-12-11,17.448633193969727,17.747340228730724,17.396726654880112,17.623940810895018,359718800
2013-12-12,17.423147201538086,17.572344693025915,17.407295860317575,17.47288080536745,262290000
2013-12-13,17.233232498168945,17.495882712585505,17.209610695073646,17.49494979246326,332822000
2013-12-16,17.328655242919922,17.48842195732973,17.251261055939523,17.251571475967523,282592800
2013-12-17,17.25063705444336,17.388954894879895,17.20059303428542,17.276124694523798,229902400
2013-12-18,17.119464874267578,17.140601651494855,16.74740414307453,17.086206778630377,565863200
2013-12-19,16.923341751098633,17.0955402618275,16.90065120177871,17.079999335444217,320308800
2013-12-20,17.065073013305664,17.145578036953758,16.934525627389895,16.953486148249095,436413600
2013-12-23,17.719987869262695,17.739569230156967,17.492151198857513,17.65502376629582,501306400
2013-12-24,17.64476776123047,17.77562556331614,17.593790820417976,17.713770642330267,167554800
2013-12-26,17.5275821685791,17.70164642284402,17.511418750968833,17.658129529277915,204008000
2013-12-27,17.409151077270508,17.54342841847615,17.390813065299948,17.52509040650559,225884400
2013-12-30,17.23602294921875,17.40915426511451,17.16764092663869,17.32740758593902,253629600
2013-12-31,17.438068389892578,17.44614927102787,17.219866339237143,17.225151779979697,223084400
2014-01-02,17.192821502685547,17.314044655512667,17.15832006472703,17.272083177995565,234684800
2014-01-03,16.815168380737305,17.210540560505418,16.79807203988251,17.184432079200025,392467600
2014-01-06,16.906862258911133,16.99606900576466,16.585776734242952,16.705446143436845,412610800
2014-01-07,16.78595733642578,16.9699667581639,16.720061947154644,16.918991455520356,317209200
2014-01-08,16.892255783081055,16.957528653989637,16.743991198302663,16.747719558925755,258529600
2014-01-09,16.676544189453125,16.997940236061865,16.64017689512682,16.996074395326847,279148800
2014-01-10,16.565265655517578,16.80957622152414,16.508384080149607,16.77942563337821,304976000
2014-01-13,16.651981353759766,16.86241123422004,16.47014663064425,16.471079550557626,378492800
2014-01-14,16.98333168029785,16.993899244118538,16.711978022190348,16.72938478848374,332561600
2014-01-15,17.32430076599121,17.41257623552507,17.147128986997103,17.204943460142488,391638800
2014-01-16,17.227632522583008,17.308447946082683,17.147748358893196,17.247836378457926,229278000
2014-01-17,16.805532455444336,17.159876081071904,16.78159857371334,17.141538059745624,426739600
2014-01-21,17.066633224487305,17.09771507462138,16.797766256824623,16.81548344260122,328526800
2014-01-22,17.142465591430664,17.322122367952755,17.027459159262843,17.12381549594409,379985200
2014-01-23,17.287630081176758,17.29757680403125,16.93421929975549,17.09367396551554,403239200
2014-01-24,16.973379135131836,17.27021868064303,16.93234891437006,17.219864239708137,429354800
2014-01-27,17.11107635498047,17.244732932125714,16.963434276041188,17.097711693266074,554878800
2014-01-28,15.743439674377441,16.007642060343713,15.605740959149253,15.813685922551802,1065523200
2014-01-29,15.564705848693848,15.77047446484272,15.498500069932943,15.664171386832269,502810000
2014-01-30,15.534558296203613,15.743436132994637,15.438824419341378,15.62034711131416,678501600
2014-01-31,15.560041427612305,15.588948664319586,15.340908172572977,15.391573026801927,464797200
2014-02-03,15.588953018188477,15.781667430060669,15.519639706725053,15.622523203740503,401464000
2014-02-04,15.814606666564941,15.83543302106892,15.627177776026956,15.72322369068068,376681200
2014-02-05,15.932726860046387,16.016339402040813,15.735661615345752,15.745297915575607,328344800
2014-02-06,16.025596618652344,16.05655390322464,15.87863217879532,15.948988277420598,257765200
2014-02-07,16.24979591369629,16.35141991734327,16.17787841569184,16.302953341748065,370280400
2014-02-10,16.540908813476562,16.6347158401407,16.197264220461538,16.21790129874536,345559200
2014-02-11,16.75885581970215,16.814825425936135,16.5568569084575,16.59156654760219,282256800
2014-02-12,16.757604598999023,16.871424168820997,16.67380548762198,16.78981267498653,308100800
2014-02-13,17.023698806762695,17.03683118771472,16.703817452680365,16.718200616100994,307398000
2014-02-14,17.00993537902832,17.0721622127994,16.923010188402603,16.962407323961397,272924400
2014-02-18,17.072479248046875,17.23507597434532,17.06059597851675,17.072791526209063,260251600
2014-02-19,16.80293846130371,17.100617984023454,16.70850689777918,17.033701962555117,313768000
2014-02-20,16.608440399169922,16.79136350099396,16.541212122179697,16.66597469861709,305858000
2014-02-21,16.42395782470703,16.71538340136096,16.40363303117615,16.65972442770355,278784800
2014-02-24,16.49587631225586,16.5699847456478,16.335468910437477,16.358295269805506,288909600
2014-02-25,16.3242130279541,16.559041157914045,16.291068129799168,16.553101194051838,231952000
2014-02-26,16.17693519592285,16.416141882494525,16.1222147229812,16.37267845020533,276217200
2014-02-27,16.499635696411133,16.534343663887554,16.136290836734457,16.17037424782923,301882000
2014-02-28,16.454925537109375,16.65848587957817,16.32609655706805,16.54372779090941,371968800
2014-03-03,16.5024471282959,16.592814077753967,16.3476657141624,16.366739730067895,238781200
2014-03-04,16.61125373840332,16.65503110508743,16.50275133050961,16.603750716907545,259140000
2014-03-05,16.646284103393555,16.721015437877575,16.545284665594888,16.60125760182504,200062800
2014-03-06,16.5959415435791,16.711324152731834,16.51307928251217,16.659729787195275,185488800
2014-03-07,16.586244583129883,16.63439886548763,16.44897415158288,16.60656937750414,220729600
2014-03-10,16.601253509521484,16.676611051668665,16.52057889042982,16.52120511651468,178584000
2014-03-11,16.762914657592773,16.84577690783047,16.653473697665778,16.74290380824577,279224400
2014-03-12,16.7791748046875,16.802313445106584,16.635025884293782,16.713511230790356,199326400
2014-03-13,16.59280776977539,16.874539327474775,16.54621655620038,16.80512342905592,257742800
2014-03-14,16.406452178955078,16.6003184556304,16.35360703609088,16.53465320969246,237199200
2014-03-17,16.470548629760742,16.571546368793996,16.442719143633276,16.500567402195625,199544800
2014-03-18,16.61626625061035,16.634089485342628,16.422399955609954,16.444287816346012,209647200
2014-03-19,16.611888885498047,16.767607141489727,16.5412205048673,16.64315844992242,224756000
2014-03-20,16.531841278076172,16.65597936748414,16.48962861649372,16.569050809106322,208398400
2014-03-21,16.6622314453125,16.68974866307695,16.45773433079623,16.63283888857794,374046400
2014-03-24,16.859846115112305,16.900807979934747,16.7307049396745,16.835768975114345,355700800
2014-03-25,17.041210174560547,17.064975044369035,16.87235786053161,16.932083148192394,282293200
2014-03-26,16.878297805786133,17.166597326401565,16.84953147830818,17.089050481568535,299768000
2014-03-27,16.805753707885742,16.932081067194474,16.73258543842572,16.8858021158868,222031600
2014-03-28,16.786991119384766,16.85203013447356,16.705379654922694,16.832643842174644,200564000
2014-03-31,16.78324317932129,16.91050738732902,16.757913579050175,16.86110230926857,168669200
2014-04-01,16.9367733001709,16.943653439951394,16.78418115148582,16.81513677068753,200760000
2014-04-02,16.96491241455078,16.993992690119498,16.89330720402414,16.959597006423113,180420800
2014-04-03,16.847349166870117,16.96335636904264,16.811390407666153,16.92864839285283,162344000
2014-04-04,16.62940216064453,16.885181414213,16.590629561394348,16.879241448000027,275251200
2014-04-07,16.36830711364746,16.600635435278882,16.318903696069302,16.510580740182295,289850400
2014-04-08,16.367372512817383,16.451173305112828,16.219157230043034,16.422093017419375,243888400
2014-04-09,16.582490921020508,16.5878063277547,16.322959465730715,16.342345754382055,206169600
2014-04-10,16.36861801147461,16.642532724325623,16.358924028727255,16.593752202356125,239652000
2014-04-11,16.24760627746582,16.34829176412232,16.17037171030441,16.228530591829394,271717600
2014-04-14,16.31233024597168,16.327337963529718,16.172558247319152,16.3192087136051,205674000
2014-04-15,16.196012496948242,16.311081151553697,15.988699881829971,16.268243936682147,266490000
2014-04-16,16.228839874267578,16.29387887583402,16.07656007058969,16.19882110280486,214765600
2014-04-17,16.414264678955078,16.502443994716234,16.23478159663758,16.259797242234544,284334400
2014-04-21,16.609073638916016,16.639403026424333,16.383623855821618,16.426775016113158,182548800
2014-04-22,16.625648498535156,16.62971312467178,16.463050093575927,16.519645921183287,202563200
2014-04-23,16.408323287963867,16.607818869401726,16.39894158671312,16.54309214450338,394940000
2014-04-24,17.753507614135742,17.823237463771097,17.533374974304774,17.767266217238188,759911600
2014-04-25,17.88389778137207,17.885459171421942,17.63437262197948,17.652194177714495,390275200
2014-04-28,18.57651138305664,18.628418026249868,17.90297914402445,17.910797787766388,669485600
2014-04-29,18.521474838256836,18.635606650658254,18.43329717946348,18.565564502621783,337377600
2014-04-30,18.45142936706543,18.743481174986353,18.442361613320116,18.53116548231981,456640800
2014-05-01,18.49489974975586,18.59871136533187,18.33480291736992,18.51115825356424,244048000
2014-05-02,18.52928352355957,18.579941025654254,18.439542844309,18.521780502069166,191514400
2014-05-05,18.79132652282715,18.792578975336145,18.44862044769569,18.45299902166714,287067200
2014-05-06,18.586515426635742,18.899202691226048,18.586515426635742,18.817591223321468,374564400
